Star Trek: Tactical Assault,DS,2006,Strategy,Ubisoft,63,70
Oddworld: Munch's Oddysee,GBA,2003,Platform,THQ,44,25
Broken Sword: The Shadow of the Templars,GBA,2002,Adventure,BAM! Entertainment,80,78
Resident Evil - Code: Veronica X,GC,2003,Action,Capcom,62,85
Zoo Tycoon: Complete Collection,PC,2003,Strategy,Microsoft Game Studios,0,80
Trapt,PS2,2005,Action,Tecmo Koei,60,79
Lord of Magna: Maiden Heaven,3DS,2014,Role-Playing,Marvelous Entertainment,68,78
Worms 3D,XB,2003,Strategy,Sega,69,84
PoPoLoCrois,PSP,2005,Role-Playing,Ignition Entertainment,66,74
Dragon Rage,PS2,2001,Shooter,3DO,50,64
Theresia...,DS,2008,Adventure,Arc System Works,61,80
Sacred 2: Fallen Angel,PC,2008,Role-Playing,Ascaron Entertainment GmbH,71,69
Adventure Time: The Secret of the Nameless Kingdom,X360,2014,Action,Little Orbit,58,75
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,DS,2005,Action,Konami Digital Entertainment,58,70
Jumper: Griffin's Story,X360,2008,Action,Eidos Interactive,29,33
Tron 2.0: Killer App,XB,2004,Action,Disney Interactive Studios,69,43
The Fast and the Furious,PS2,2006,Racing,Namco Bandai Games,59,66
Vampire Rain: Altered Species,PS3,2008,Action,Ignition Entertainment,30,35
The History Channel: Battle for the Pacific,X360,2007,Shooter,Activision,35,61
Racing Gears Advance,GBA,2004,Racing,Zoo Digital Publishing,83,89
Syphon Filter: Logan's Shadow,PS2,2010,Shooter,Sony Computer Entertainment,0,79
Toy Soldiers: War Chest,XOne,2015,Action,Ubisoft,60,84
Inversion,X360,2012,Shooter,Namco Bandai Games,53,65
Need for Speed: Shift,PC,2009,Racing,Electronic Arts,83,58
Mercury Meltdown,PSP,2006,Action,Atari,78,78
Exist Archive: The Other Side of the Sky,PSV,2015,Role-Playing,Aksys Games,71,83
Zoo Tycoon 2,PC,2004,Strategy,Microsoft Game Studios,72,81
Brave: A Warrior's Tale,X360,2009,Action,SouthPeak Games,42,50
Fatal Frame,XB,2002,Action,Tecmo Koei,77,86
Urban Chaos: Riot Response,PS2,2006,Shooter,Eidos Interactive,73,78
Tom Clancy's Ghost Recon: Advanced Warfighter,PS2,2006,Shooter,Ubisoft,44,46
Ivy the Kiwi?,Wii,2010,Puzzle,Rising Star Games,74,72
Resident Evil 2,GC,2003,Action,Capcom,59,85
Catwoman,XB,2004,Action,Electronic Arts,45,46
Top Gun: Hard Lock,X360,2012,Action,505 Games,54,35
Warriors Orochi 2,X360,2008,Action,Tecmo Koei,44,81
Mana Khemia: Alchemists of Al-Revis,PS2,2007,Role-Playing,Nippon Ichi Software,69,75
Street Fighter V,PC,2016,Fighting,Capcom,74,29
Zone of the Enders: The Fist of Mars,GBA,2001,Role-Playing,Konami Digital Entertainment,71,90
MX vs. ATV Supercross Encore,PS4,2015,Sports,Nordic Games,42,41
Gun Showdown,PSP,2006,Action,Activision,73,76
Tiger Woods PGA Tour 08,DS,2007,Sports,Electronic Arts,81,76
Constantine,XB,2005,Action,SCi,60,71
Tom Clancy's Splinter Cell: Double Agent,GC,2006,Action,Ubisoft,64,71
Samurai Shodown Anthology,Wii,2008,Fighting,Ignition Entertainment,74,82
S.T.A.L.K.E.R.: Shadow of Chernobyl,PC,2007,Shooter,THQ,82,84
Nanostray,DS,2005,Shooter,Majesco Entertainment,71,77
Samurai Jack: The Shadow of Aku,PS2,2004,Action,Sega,59,84
Tropico 5,X360,2014,Simulation,Kalypso Media,71,72
Winx Club: Quest for the Codex,DS,2006,Action,Konami Digital Entertainment,0,68
Rugby World Cup 2015,PS4,2015,Sports,Ubisoft,25,19
Lost Kingdoms II,GC,2003,Role-Playing,Activision,68,91
Aggressive Inline,GC,2002,Sports,Acclaim Entertainment,88,78
Viewtiful Joe: Red Hot Rumble,GC,2005,Action,Capcom,62,69
Blade Dancer: Lineage of Light,PSP,2006,Role-Playing,Atari,60,69
Hakuoki: Stories of the Shinsengumi,PS3,2010,Adventure,Idea Factory,0,65
X-Men: Destiny,DS,2011,Action,Activision,33,56
The Sims 2: University,PC,2005,Simulation,Electronic Arts,81,78
Generation of Chaos,PSP,2005,Role-Playing,Midas Interactive Entertainment,60,77
Pump It Up: Exceed,PS2,2005,Misc,Mastiff,73,84
Tokyo Twilight Ghost Hunters,PS3,2014,Role-Playing,Aksys Games,64,64
MotorStorm RC,PSV,2012,Racing,Sony Computer Entertainment,78,68
Harry Potter and the Sorcerer's Stone,PC,2001,Action,Electronic Arts,65,78
Tom Clancy's Rainbow Six: Critical Hour,XB,0000,Shooter,Unknown,54,36
Scurge: Hive,DS,2006,Action,SouthPeak Games,70,86
Remember Me,PC,2013,Action,Capcom,65,74
NBA Live 07,XB,2006,Sports,Electronic Arts,69,68
Handball 16,PS4,2015,Sports,Bigben Interactive,0,30
Ride to Hell,X360,2013,Racing,Deep Silver,19,13
The Saboteur,PC,2009,Action,Electronic Arts,76,80
Hail to the Chimp,X360,2008,Misc,Gamecock,52,61
Tom Clancy's Rainbow Six 3,GC,2004,Shooter,Ubisoft,68,82
Rocket League,PC,2016,Sports,505 Games,86,82
V-Rally 3,PS2,2002,Racing,Atari,82,74
Mirror's Edge,PC,2009,Platform,Electronic Arts,81,81
Titan Quest,PC,2006,Role-Playing,THQ,77,81
Amazing Island,GC,2004,Strategy,Sega,59,66
Izuna 2: The Unemployed Ninja Returns,DS,2007,Role-Playing,Success,65,79
Gothic 3,PC,2006,Role-Playing,JoWood Productions,63,73
7 Days to Die,XOne,2016,Action,Telltale Games,35,52
Alvin and the Chipmunks,Wii,2007,Misc,Eidos Interactive,30,36
Final Fight: Streetwise,PS2,2006,Action,Capcom,43,62
Speed Kings,XB,2003,Racing,Acclaim Entertainment,60,88
Rebelstar: Tactical Command,GBA,2005,Strategy,Atari,78,91
F1 2010,PC,2010,Racing,Codemasters,84,66
Gladiator: Sword of Vengeance,XB,2003,Action,Acclaim Entertainment,65,71
Dungeon Keeper 2,PC,1999,Action,Electronic Arts,0,88
Bombastic,PS2,2002,Puzzle,Capcom,72,72
Coraline,Wii,2009,Action,D3Publisher,42,55
Hearts of Iron IV,PC,2016,Strategy,Paradox Interactive,83,69
Wing Commander: Prophecy,GBA,2003,Simulation,Destination Software Inc,70,83
Marc Ecko's Getting Up: Contents Under Pressure,PS2,2006,Action,Atari,69,72
Captain America: Super Soldier,Wii,0000,Action,Sega,57,60
Sega Soccer Slam,XB,2002,Sports,Sega,80,85
Enemy Front,PS3,2014,Shooter,City Interactive,43,60
Front Mission Evolved,PC,2010,Shooter,Square Enix,63,51
Dynasty Warriors 5,XB,2005,Action,Tecmo Koei,66,80
The Lost Chronicles of Zerzura,PC,2012,Adventure,DTP Entertainment,76,67
4 Elements,PC,2009,Puzzle,Mastertronic,0,74
Murdered: Soul Suspect,PC,2014,Action,Square Enix,59,74
Rez,PS2,2001,Shooter,Sony Computer Entertainment,78,83
Neverland Card Battles,PSP,2008,Role-Playing,Idea Factory,57,78
Lufia: The Ruins of Lore,GBA,2002,Role-Playing,Taito,76,83
UEFA Euro 2004: Portugal,XB,2004,Sports,Electronic Arts,74,81
Airline Tycoon 2,PC,2011,Simulation,Kalypso Media,57,55
Medabots: Infinity,GC,2003,Role-Playing,Ubisoft,51,80
IL-2 Sturmovik: Cliffs of Dover,PC,2011,Simulation,Ubisoft,60,71
NFL Blitz Pro,XB,2003,Sports,Midway Games,71,66
Black Sigil: Blade of the Exiled,DS,2009,Role-Playing,Graffiti,58,75
Death Jr. II: Root of Evil,PSP,2006,Platform,Konami Digital Entertainment,68,73
Wakeboarding Unleashed Featuring Shaun Murray,XB,2003,Sports,Activision,80,88
Mighty No. 9,PS4,2016,Platform,Deep Silver,52,35
Samurai Champloo: Sidetracked,PS2,2006,Action,Namco Bandai Games,66,72
Dead or Alive Xtreme 3: Fortune,PS4,2016,Sports,Tecmo Koei,43,78
Drill Dozer,GBA,0000,Platform,Unknown,81,83
Medal of Honor: Airborne,PC,2007,Shooter,Electronic Arts,78,73
Men of War: Assault Squad,PC,2011,Strategy,1C Company,77,82
Rhapsody: A Musical Adventure,DS,2008,Role-Playing,Nippon Ichi Software,67,68
Dead Island Definitive Collection,XOne,2016,Action,Deep Silver,67,49
PAC-MAN and the Ghostly Adventures,WiiU,2013,Platform,Namco Bandai Games,58,65
Virtua Striker 2002,GC,2002,Sports,Sega,58,60
UEFA Champions League 2006-2007,X360,2007,Sports,Electronic Arts,72,82
F1 2015,PC,2015,Racing,Codemasters,61,36
Aliens in the Attic,DS,2009,Action,Playlogic Game Factory,58,60
Hunted: The Demon's Forge,PC,2011,Action,Bethesda Softworks,61,66
Otogi 2: Immortal Warriors,XB,2003,Action,Sega,79,83
Legend of Kay,PS2,2005,Action,JoWood Productions,72,73
Lucha Libre AAA: Heroes del Ring,X360,2010,Fighting,Konami Digital Entertainment,49,63
Piglet's Big Game,GC,2003,Platform,Gotham Games,70,80
Tom Clancy's HAWX 2,PC,2010,Action,Ubisoft,66,38
Myth Makers: Orbs of Doom,Wii,2007,Puzzle,Popcorn Arcade,0,11
Fallout: Brotherhood of Steel,XB,2004,Role-Playing,Avalon Interactive,66,55
IndyCar Series,XB,2003,Racing,Codemasters,71,78
Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS3,2016,Action,Activision,0,34
Killing Floor 2 ,PS4,2016,Shooter,Tripwire Interactive,76,80
Ferrari F355 Challenge,PS2,2002,Racing,Sony Computer Entertainment,70,44
Mortal Kombat X,PC,2015,Fighting,Warner Bros. Interactive Entertainment,76,51
Cities in Motion,PC,2011,Simulation,Paradox Interactive,70,77
Shifters,PS2,2002,Adventure,3DO,37,59
Bladestorm: Nightmare,XOne,2015,Action,Tecmo Koei,48,71
TNA iMPACT: Cross the Line,PSP,2010,Fighting,SouthPeak Games,50,65
Sacred 3,X360,2014,Role-Playing,Deep Silver,51,41
Venetica,PC,2009,Role-Playing,DTP Entertainment,61,68
Operation Flashpoint: Dragon Rising,PC,2009,Shooter,Codemasters,76,49
Wasteland 2,XOne,2015,Role-Playing,Deep Silver,77,71
DoDonPachi Resurrection,X360,2010,Shooter,Rising Star Games,77,86
MorphX,X360,2010,Shooter,505 Games,33,66
Sigma Star Saga,GBA,2005,Role-Playing,Atari,68,82
FIFA Soccer 2004,GBA,2003,Sports,Electronic Arts,82,79
Disney's Party,GC,2002,Misc,Electronic Arts,39,78
The Bureau: XCOM Declassified,PC,2013,Shooter,Take-Two Interactive,66,65
Nanostray 2,DS,2008,Shooter,Codemasters,75,78
Dokapon Journey,DS,2008,Role-Playing,Sting,60,70
Metal Slug Anthology,PSP,2007,Shooter,Ignition Entertainment,78,74
Back to the Future: The Game,Wii,2011,Adventure,Telltale Games,66,41
Phantom Crash,XB,2002,Simulation,Phantagram,74,83
Yanya Caballista: City Skater,PS2,2001,Sports,Tecmo Koei,58,63
The Typing of the Dead,DC,2000,Shooter,Sega,83,78
Jenga World Tour,Wii,2007,Misc,Atari,26,28
Tenchu: Dark Secret,DS,2006,Action,From Software,37,51
Shrek Super Party,GC,2003,Misc,TDK Mediactive,40,73
Second Sight,GC,2004,Adventure,Codemasters,77,85
SpongeBob SquarePants: Plankton's Robotic Revenge,WiiU,2013,Shooter,Activision,0,62
Rave Master,GC,2002,Fighting,Konami Digital Entertainment,60,63
Bejeweled Twist,PC,2008,Puzzle,PopCap Games,78,73
GRID,DS,0000,Racing,Codemasters,79,81
Steins;Gate 0,PS4,2015,Adventure,PQube,81,83
Ivy the Kiwi?,DS,2010,Puzzle,Rising Star Games,69,63
Hail to the Chimp,PS3,2008,Misc,Gamecock,51,45
Alias,XB,2004,Action,Acclaim Entertainment,64,60
OutRun 2006: Coast 2 Coast,PS2,2006,Racing,Sega,81,88
Arx Fatalis,XB,2003,Role-Playing,Mindscape,71,82
Ride,PS3,2015,Racing,Milestone S.r.l.,0,48
Dr. Seuss: Green Eggs and Ham,GBA,2003,Action,NewKidCo,0,90
Zumba Fitness Core,X360,2012,Misc,505 Games,77,67
Guilty Gear Dust Strikers,DS,2006,Fighting,Majesco Entertainment,60,58
Dark Summit,GC,2002,Sports,THQ,68,45
Star Wars: Republic Commando,PC,2005,Shooter,LucasArts,78,87
The Lost Vikings,GBA,2003,Puzzle,Activision,75,91
Tour de France 2011,X360,0000,Racing,Focus Home Interactive,46,76
Plants vs. Zombies,PC,2009,Strategy,PopCap Games,87,89
Secret Files: Tunguska,DS,2008,Adventure,Deep Silver,71,76
Stretch Panic,PS2,2001,Platform,Midas Interactive Entertainment,65,78
Blazing Souls: Accelate,PSP,2009,Role-Playing,Idea Factory,0,78
PQ2: Practical Intelligence Quotient,PSP,2006,Puzzle,D3Publisher,74,78
Metroid Prime: Federation Force,3DS,2016,Action,Nintendo,64,51
Natural Doctrine,PS3,2014,Role-Playing,Nippon Ichi Software,0,81
DiRT 2,PC,2009,Racing,Codemasters,89,82
Payday 2,PC,2013,Shooter,505 Games,79,34
Woody Woodpecker: Escape from Buzz Buzzard Park,PS2,2001,Platform,DreamCatcher Interactive,64,74
Furu Furu Park,Wii,2007,Misc,Taito,43,48
Hatsune Miku: Project Diva X,PS4,2016,Misc,Sega,78,74
Whirl Tour,GC,2002,Sports,Vivendi Games,61,90
Grand Ages: Medieval,PC,2015,Strategy,Kalypso Media,63,54
Saints Row: Gat out of Hell,PS4,2015,Action,Deep Silver,64,57
Stunt GP,PS2,2001,Racing,Titus,49,81
Plants vs. Zombies: Garden Warfare 2,PC,2016,Shooter,Electronic Arts,82,75
Singularity,PC,2010,Shooter,Mastertronic,76,77
NASCAR Heat Evolution,PS4,2016,Racing,Dusenberry Martin Racing,66,38
Ms Saga: A New Dawn,PS2,2005,Role-Playing,Namco Bandai Games,65,86
Child of Light,PS4,2014,Role-Playing,Ubisoft,82,80
GrimGrimoire,PS2,2007,Strategy,Tecmo Koei,79,79
Deadliest Catch: Alaskan Storm,X360,2008,Sports,Navarre Corp,56,59
Crime Life: Gang Wars,XB,2005,Action,Konami Digital Entertainment,30,34
Rugby 2005,XB,2005,Sports,Electronic Arts,75,77
Warhammer 40000: Dawn of War,PC,2004,Strategy,THQ,86,88
Rock 'N Roll Racing,GBA,2003,Racing,Activision,80,94
Silhouette Mirage,PS,1998,Platform,ESP,69,75
Dynasty Warriors Vol. 2,PSP,2006,Action,Tecmo Koei,57,81
Freelancer,PC,2003,Simulation,Microsoft Game Studios,85,90
LEGO Indiana Jones 2: The Adventure Continues,PC,2009,Action,Activision,66,80
Rugby 06,PS2,2006,Sports,Electronic Arts,70,78
Fatal Frame II: Crimson Butterfly Director's Cut,XB,2004,Action,Microsoft Game Studios,84,83
2002 FIFA World Cup,GC,2002,Sports,Electronic Arts,78,77
The Lord of the Rings: The Battle for Middle-Earth II,X360,2006,Strategy,Electronic Arts,79,75
Need for Speed Carbon,PC,2006,Racing,Electronic Arts,78,72
Colin McRae Rally 2005,XB,2004,Racing,Codemasters,83,75
Saiyuki: Journey West,PS,1999,Strategy,Tecmo Koei,73,71
Secret Service,X360,2008,Action,Activision Value,0,55
Empire Earth,PC,2001,Strategy,Vivendi Games,81,82
DuckTales: Remastered,PS3,2013,Action,Capcom,75,74
Worms Reloaded,PC,2010,Strategy,Team17 Software,79,68
StarCraft,PC,1998,Strategy,Activision,88,91
World Championship Pool 2004,PS2,2004,Sports,Jaleco,60,67
B-Boy,PSP,2006,Misc,Sony Computer Entertainment,50,78
Kakuto Chojin,XB,2002,Fighting,Microsoft Game Studios,46,72
Need for Speed Underground,PC,2003,Racing,Electronic Arts,82,83
Moon,DS,2009,Adventure,Mastiff,71,74
Snoopy vs the Red Baron,PSP,2006,Adventure,Namco Bandai Games,76,78
Virtua Tennis 3,PSP,2007,Sports,Sega,79,77
Raze's Hell,XB,2005,Shooter,Majesco Entertainment,71,81
Far Cry,PC,2004,Shooter,Ubisoft,89,81
Hoshigami: Ruining Blue Earth,PS,2001,Role-Playing,Max Five,62,87
NightCaster II: Equinox,XB,2002,Action,Jaleco,46,70
Ship Simulator Extremes,PC,2010,Simulation,Paradox Interactive,49,62
Time Crisis: Project Titan,PS,2001,Shooter,Namco Bandai Games,71,67
Billy the Wizard: Rocket Broomstick Racing,Wii,2007,Racing,Metro 3D,0,3
Ys: The Ark of Napishtim,PSP,2006,Role-Playing,Konami Digital Entertainment,64,73
Pro Evolution Soccer 2017,XOne,2016,Sports,Konami Digital Entertainment,87,61
FIFA Soccer 10,PC,2009,Sports,Electronic Arts,72,38
Tom Clancy's Rainbow Six: Lockdown,GC,2005,Shooter,Ubisoft,72,78
The Sims,PC,2000,Simulation,Electronic Arts,92,79
FIFA Manager 12,PC,2011,Sports,Electronic Arts,72,39
Gitaroo Man,PS2,2001,Misc,THQ,82,87
SpongeBob SquarePants: Plankton's Robotic Revenge,X360,2013,Shooter,Activision,0,61
Cabela's Trophy Bucks,X360,2007,Sports,Activision Value,39,30
XCOM 2,XOne,2016,Strategy,Take-Two Interactive,87,81
Yaiba: Ninja Gaiden Z,X360,2014,Action,Tecmo Koei,50,53
Rock of the Dead,X360,2010,Shooter,Conspiracy Entertainment,48,48
Code Lyoko,DS,2007,Action,Game Factory,63,68
Pool Party,Wii,2007,Sports,SouthPeak Games,32,7
Rapala Fishing Frenzy 2009,X360,2008,Sports,Activision,41,72
Company of Heroes,PC,2006,Strategy,THQ,93,88
Wonder World Amusement Park,Wii,2008,Misc,Majesco Entertainment,37,45
Ride 2,PS4,2016,Racing,Milestone S.r.l,71,80
Wing Island,Wii,2006,Simulation,Konami Digital Entertainment,47,49
Silent Hunter: Wolves of the Pacific,PC,2007,Simulation,Ubisoft,79,69
Wrath Unleashed,XB,2004,Strategy,LucasArts,69,70
March of the Penguins,DS,2006,Adventure,Zoo Digital Publishing,34,17
Double Dragon Advance,GBA,2003,Action,Atlus,75,84
The Bible Game,XB,2005,Misc,Crave Entertainment,60,27
Bubble Bobble Revolution,DS,2005,Puzzle,Atari,38,62
Yager,XB,2003,Shooter,THQ,70,93
Root Letter,PSV,2016,Adventure,PQube,78,78
Futurama,XB,2003,Platform,SCi,58,69
Supreme Commander,PC,2007,Strategy,THQ,86,83
Pool Hall Pro,Wii,2009,Sports,Playlogic Game Factory,62,53
Wolfenstein,PC,2009,Shooter,Activision,74,73
Cesar Millan's Dog Whisperer,DS,2008,Simulation,Ubisoft,0,86
Microsoft Train Simulator,PC,2001,Simulation,Microsoft Game Studios,84,84
Resident Evil 6,XOne,2016,Shooter,Capcom,63,63
Assassin's Creed: Altair's Chronicles,DS,2008,Platform,Ubisoft,58,63
Bad Boys: Miami Takedown,GC,2004,Shooter,Empire Interactive,35,20
Fantastic Four: Rise of the Silver Surfer,Wii,2007,Action,Take-Two Interactive,39,59
Pony Friends,DS,2007,Simulation,Eidos Interactive,67,66
Art of Fighting Anthology,PS2,2006,Fighting,Crave Entertainment,60,70
Sébastien Loeb Rally Evo,PS4,2016,Racing,Milestone S.r.l,71,81
Lux-Pain,DS,2008,Adventure,Rising Star Games,48,62
Guilty Gear XX Accent Core,PS2,2007,Fighting,Unknown,77,83
Grey's Anatomy: The Video Game,DS,2009,Adventure,Ubisoft,0,75
Mafia,PC,2002,Action,Take-Two Interactive,88,91
Disney's Donald Duck: Goin' Quackers,GC,2002,Platform,Ubisoft,61,30
Operation Flashpoint: Elite,XB,2005,Shooter,Codemasters,64,83
Fantastic Four: Rise of the Silver Surfer,DS,2007,Action,Take-Two Interactive,35,48
Virtua Tennis 3,X360,2007,Sports,Sega,80,68
Front Mission,DS,2007,Strategy,Square Enix,72,89
Tropico 3,PC,2009,Strategy,Kalypso Media,79,81
Boktai 2: Solar Boy Django,GBA,2004,Role-Playing,Konami Digital Entertainment,78,85
Life is Strange,PC,2016,Adventure,Square Enix,83,86
TOCA Race Driver 2,XB,2004,Racing,Codemasters,0,83
Battlezone,PS4,2016,Action,Rebellion Developments,66,70
Pro Evolution Soccer 2016,PC,2015,Sports,Konami Digital Entertainment,76,43
The Dark Spire,DS,2008,Role-Playing,Success,69,77
Teenage Mutant Ninja Turtles: Mutants in Manhattan,XOne,2016,Action,Activision,55,60
Runaway: A Twist of Fate,PC,2009,Adventure,Focus Home Interactive,79,82
FlatOut 2,XB,2006,Racing,Empire Interactive,73,73
Rogue Trooper,PS2,2006,Shooter,Eidos Interactive,71,82
Backyard Baseball '09,Wii,2008,Sports,Atari,37,78
Tom Clancy's HAWX,PC,2009,Action,Ubisoft,70,73
Enemy Front,X360,2014,Shooter,Namco Bandai Games,35,58
Shantae and the Pirate's Curse,3DS,2015,Platform,Rising Star Games,82,85
Dai Senryaku VII: Modern Military Tactics,XB,2003,Strategy,Kool Kizz,74,88
Castle of Shikigami III,Wii,2007,Shooter,PQube,67,76
Nobunaga's Ambition: Sphere of Influence,PS4,2014,Strategy,Tecmo Koei,80,81
FIFA Street 2,DS,2006,Sports,Electronic Arts,43,75
City Life: World Edition,PC,2007,Simulation,Monte Christo Multimedia,75,82
Corpse Party: Book of Shadows,PSP,2011,Adventure,5pb,67,82
WarTech: Senko no Ronde,X360,2006,Fighting,Ubisoft,60,61
Teenage Mutant Ninja Turtles: Mutants in Manhattan,X360,2016,Action,Activision,0,43
IL-2 Sturmovik: 1946,PC,2006,Simulation,Ubisoft,86,88
Red Ninja: End of Honor,PS2,2005,Action,Vivendi Games,47,50
Praetorians,PC,2003,Strategy,Eidos Interactive,78,82
The Wolf Among Us,PSV,2014,Adventure,Telltale Games,0,84
Smash Court Tennis 3,PSP,2007,Sports,Namco Bandai Games,68,63
LEGO Friends,3DS,2013,Action,Warner Bros. Interactive Entertainment,43,83
Guild Wars Trilogy,PC,2005,Role-Playing,NCSoft,0,88
SPRay,Wii,2008,Action,Tecmo Koei,42,45
Outlaw Tennis,XB,2005,Sports,Global Star,66,77
Saint Seiya: Soldiers' Soul,PS3,2015,Fighting,Namco Bandai Games,0,63
Brothers: A Tale of Two Sons,XOne,2015,Adventure,505 Games,81,89
Attack of the Movies 3D,X360,2010,Shooter,Majesco Entertainment,38,17
Secret Files: Tunguska,PC,2006,Adventure,DreamCatcher Interactive,66,74
NASCAR 07,XB,2006,Racing,Electronic Arts,72,70
Dance Dance Revolution Disney Mix,PS,2000,Simulation,Konami Digital Entertainment,74,83
Nitroplus Blasterz: Heroines Infinite Duel,PS4,2015,Fighting,Marvelous Interactive,70,69
Thrillville: Off the Rails,DS,2007,Strategy,LucasArts,59,62
Bloody Roar Extreme,XB,2003,Fighting,Hudson Soft,61,86
Clockwork Empires,PC,0000,Strategy,Unknown,58,38
Split/Second,PC,2010,Racing,Disney Interactive Studios,79,82
Resident Evil 6,PC,2012,Shooter,Capcom,69,59
Dead Head Fred,PSP,2007,Action,D3Publisher,75,73
Myth Makers: Trixie in Toyland,Wii,2008,Platform,Popcorn Arcade,0,2
Ride to Hell,PS3,2013,Racing,Deep Silver,13,10
Need for Speed: ProStreet,PC,2007,Racing,Electronic Arts,70,59
Digimon Rumble Arena 2,GC,2004,Fighting,Atari,71,81
Gravity Falls: Legend of the Gnome Gemulets,3DS,2015,Action,Ubisoft,46,58
Rodea the Sky Soldier,3DS,2015,Action,Nippon Ichi Software,45,56
Major League Baseball 2K12,PC,2012,Sports,Take-Two Interactive,0,57
Hellboy: The Science of Evil,PSP,2008,Action,Konami Digital Entertainment,42,71
The Sims Deluxe,PC,2002,Simulation,Electronic Arts,92,82
Horses 3D,3DS,2012,Misc,Ubisoft,0,63
LEGO Indiana Jones: The Original Adventures,PC,2008,Action,LucasArts,78,77
The Sims 2: Pets,PC,2006,Simulation,Electronic Arts,76,77
Deadliest Warrior: Ancient Combat,X360,2012,Fighting,Cloud Imperium Games Corporation,37,63
The Kore Gang,Wii,2010,Platform,Flashpoint Games,70,86
Rugby Challenge 3,PS4,2016,Sports,Alternative Software,64,68
Blood Bowl,PC,2009,Sports,Focus Home Interactive,72,65
Port Royale 2,PC,2004,Strategy,Ascaron Entertainment GmbH,75,77
Star Trek: Shattered Universe,XB,2004,Simulation,Global Star,41,40
Company of Heroes: Tales of Valor,PC,2009,Strategy,THQ,70,72
Guilty Gear XX Accent Core,Wii,2007,Fighting,505 Games,75,84
WarJetz,PS2,2001,Shooter,3DO,59,55
Stellaris,PC,2016,Strategy,Paradox Interactive,78,80
Devil May Cry 4,PC,2008,Action,Capcom,78,85
Barnyard,Wii,2006,Action,THQ,65,57
Test Drive: Ferrari Legends,PS3,2012,Racing,Unknown,62,49
Heroes of Might and Magic V,PC,2006,Strategy,Ubisoft,77,79
Metal Gear Solid: Digital Graphic Novel,PSP,2006,Misc,Konami Digital Entertainment,78,72
Aeon Flux,PS2,2005,Action,THQ,66,58
Age of Mythology: The Titans,PC,2003,Strategy,Microsoft Game Studios,84,87
Psycho-Pass: Mandatory Happiness,PS4,2016,Adventure,Nippon Ichi Software,72,83
Virtua Tennis 4,PC,2011,Sports,Sega,66,73
Shattered Union,XB,2005,Strategy,Take-Two Interactive,66,69
GRID,PC,0000,Racing,Codemasters,87,79
Unchained Blades ,3DS,2011,Role-Playing,FuRyu,65,78
Terraria,XOne,2014,Action,505 Games,84,77
Company of Heroes: Opposing Fronts,PC,2007,Strategy,THQ,87,86
NHL Hitz Pro,GC,0000,Sports,Unknown,81,78
Superman: Countdown to Apokolips,GBA,2003,Platform,Atari,47,57
Ben 10 Galactic Racing,PSV,2012,Racing,D3Publisher,0,38
Worms 4: Mayhem,XB,2005,Strategy,Codemasters,69,92
Rise of Nations,PC,2003,Strategy,Microsoft Game Studios,89,90
Men of War: Vietnam,PC,2011,Strategy,Unknown,68,49
Imperial Glory,PC,2005,Strategy,Eidos Interactive,69,84
Antz Extreme Racing,PS2,2002,Racing,Empire Interactive,31,50
Samurai Warriors 2: Empires,X360,2007,Action,Tecmo Koei,53,85
Metal Slug XX,PSP,2009,Shooter,DHM Interactive,67,61
Patrician IV,PC,2010,Strategy,Kalypso Media,66,64
Fisherman's Challenge,PS2,2003,Sports,Konami Digital Entertainment,67,75
Resident Evil: Revelations,PC,2013,Action,Capcom,77,70
The Da Vinci Code,XB,2006,Action,Take-Two Interactive,52,28
Pure Pinball,XB,2004,Misc,XS Games,68,85
Shadow of the Colossus,PS3,2011,Action,Sony Computer Entertainment,0,84
BlazBlue: Chrono Phantasma Extend,PS3,2015,Action,PQube,0,83
Headhunter: Redemption,PS2,2004,Action,Sega,62,67
Dead Rising,PS4,2016,Action,Capcom,78,66
Grand Theft Auto: Vice City,PC,2003,Action,Take-Two Interactive,94,88
Surf's Up,PS3,2007,Sports,Ubisoft,59,51
SWAT: Target Liberty,PSP,2007,Shooter,Vivendi Games,50,77
Twin Strike: Operation Thunder,Wii,2008,Shooter,Zoo Games,50,83
CSI: Fatal Conspiracy,PC,2010,Adventure,Ubisoft,47,55
Bomberman: Act Zero,X360,2006,Puzzle,Konami Digital Entertainment,34,22
Empire Earth III,PC,2007,Strategy,Vivendi Games,50,28
The Sims 4: Spa Day,PC,2015,Simulation,Electronic Arts,0,76
Resident Evil: Operation Raccoon City,PC,2012,Action,Capcom,48,38
Dreamfall: The Longest Journey,XB,2006,Adventure,Empire Interactive,73,88
JASF: Jane's Advanced Strike Fighters,PC,2011,Simulation,Deep Silver,48,31
Metal Gear Solid V: The Definitive Experience,PS4,2016,Action,Konami Digital Entertainment,0,78
Brothers In Arms DS,DS,2007,Shooter,Ubisoft,72,80
Gal Gun: Double Peace,PSV,2015,Action,PQube,0,81
Off-Road Drive,PC,2011,Racing,1C Company,60,64
Colin McRae Rally 3,XB,2002,Racing,Codemasters,86,74
TMNT,DS,2007,Action,Ubisoft,42,22
Stolen,PS2,2005,Action,Hip Interactive,51,74
Stoked: Big Air Edition,X360,2009,Sports,Namco Bandai Games,72,77
